,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,SchemeType,RightToReply,Distance,NewRatingPending,links,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement,geocode.longitude,geocode.latitude,meta.dataSource,meta.extractDate,meta.itemCount,meta.returncode,meta.totalCount,meta.totalPages,meta.pageSize,meta.pageNumber
50,61764,0,135979,Allied Bakeries (Canteen),Restaurant/Cafe/Canteen,1,,,2-12 Orby Link,Belfast,BT5 5HW,,5,fhrs_5_en-gb,2020-02-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/61764'}]",0.0,5.0,0.0,-5.891838,54.587642,,0001-01-01T00:00:00,0,,0,0,0,0
51,62919,0,139283,Allotment Bistro,Restaurant/Cafe/Canteen,1,,,48 Upper Queen Street,Belfast,BT1 6FD,,5,fhrs_5_en-gb,2019-12-04T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/62919'}]",5.0,5.0,5.0,-5.932985,54.5966,,0001-01-01T00:00:00,0,,0,0,0,0
52,58069,0,129781,Alti Garron Court,Caring Premises,5,Altigarron Court,,6 Westrock Gardens,Belfast,BT12 7RF,,5,fhrs_5_en-gb,2019-02-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58069'}]",5.0,5.0,5.0,-5.975368,54.594145,,0001-01-01T00:00:00,0,,0,0,0,0
53,56997,0,128856,Ambassador Nursing Home,Caring Premises,5,,,462-464 Antrim Road,Belfast,BT15 5GE,,5,fhrs_5_en-gb,2021-07-01T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/56997'}]",5.0,0.0,5.0,-5.93936,54.62786,,0001-01-01T00:00:00,0,,0,0,0,0
54,844002,0,224410,Ambrosia,Restaurant/Cafe/Canteen,1,,,445-449 Ormeau Road,Belfast,BT7 3GQ,,5,fhrs_5_en-gb,2020-10-21T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/844002'}]",5.0,5.0,5.0,-5.917605,54.575643,,0001-01-01T00:00:00,0,,0,0,0,0
55,57338,0,129130,American Bar,Pub/bar/nightclub,7843,,,65-65A Dock Street,Belfast,BT1 3LF,,5,fhrs_5_en-gb,2019-06-14T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57338'}]",5.0,5.0,5.0,-5.92155885696411,54.5958023071289,,0001-01-01T00:00:00,0,,0,0,0,0
56,1336572,0,258141,American Candy,Retailers - other,4613,Castlecourt,,12-56 Royal Avenue,Belfast,BT1 1DD,,5,fhrs_5_en-gb,2021-08-13T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1336572'}]",0.0,5.0,5.0,-5.934267,54.60062,,0001-01-01T00:00:00,0,,0,0,0,0
57,1098028,0,250164,American Candy,Retailers - other,4613,,,12-16 Castle Lane,Belfast,BT1 5DA,,5,fhrs_5_en-gb,2019-01-09T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1098028'}]",0.0,0.0,0.0,-5.9285255,54.5985444,,0001-01-01T00:00:00,0,,0,0,0,0
58,577959,0,196602,Amici Italian,Restaurant/Cafe/Canteen,1,Unit 7,,133 Lisburn Road,Belfast,BT9 7AG,,5,fhrs_5_en-gb,2019-07-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/577959'}]",0.0,5.0,5.0,-5.944053,54.58394,,0001-01-01T00:00:00,0,,0,0,0,0
59,636298,0,131391,AMY S B&B,Hotel/bed & breakfast/guest house,7842,,,214 Antrim Road,Belfast,BT15 2AN,,5,fhrs_5_en-gb,2018-07-09T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/636298'}]",0.0,0.0,0.0,-5.937659,54.61527,,0001-01-01T00:00:00,0,,0,0,0,0
60,766804,0,224691,An Droicheád Day Care,Caring Premises,5,,,20 Cooke Street,Belfast,BT7 2EP,,5,fhrs_5_en-gb,2021-11-11T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/766804'}]",5.0,5.0,5.0,-5.92209,54.588407,,0001-01-01T00:00:00,0,,0,0,0,0
61,1128959,0,251414,An Lon Dubh,Restaurant/Cafe/Canteen,1,,,30 Divis Street,Belfast,BT12 4AL,,5,fhrs_5_en-gb,2019-05-16T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1128959'}]",5.0,0.0,5.0,-5.93879222869873,54.5995903015137,,0001-01-01T00:00:00,0,,0,0,0,0
62,1136762,0,251829,An Taephota,Restaurant/Cafe/Canteen,1,,,117 Ormeau Road,Belfast,BT7 1SH,,5,fhrs_5_en-gb,2019-05-14T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1136762'}]",5.0,5.0,5.0,-5.924187,54.587338,,0001-01-01T00:00:00,0,,0,0,0,0
63,57409,0,129198,Ancient Order Of Hibernians,Pub/bar/nightclub,7843,,,71 Falls Road,Belfast,BT12 4PD,,5,fhrs_5_en-gb,2017-09-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57409'}]",0.0,5.0,5.0,-5.953088,54.597795,,0001-01-01T00:00:00,0,,0,0,0,0
64,57943,0,129661,Andersonstown Social Club,Pub/bar/nightclub,7843,,,8E South Link,Belfast,BT11 8GX,,5,fhrs_5_en-gb,2017-03-23T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57943'}]",0.0,5.0,5.0,-5.9889206,54.5750794,,0001-01-01T00:00:00,0,,0,0,0,0
65,818267,0,229188,Andrea's,Retailers - other,4613,,,272 Shankill Road,Belfast,BT13 2BN,,5,fhrs_5_en-gb,2019-10-04T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/818267'}]",0.0,0.0,5.0,-5.95425,54.604248,,0001-01-01T00:00:00,0,,0,0,0,0
66,1333037,0,149943,Angela's Baking Bay,Restaurant/Cafe/Canteen,1,,,,,BT15,,5,fhrs_5_en-gb,2021-04-15T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1333037'}]",0.0,5.0,0.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
67,59064,0,130462,Angels Daycare,Caring Premises,5,,,33 Fortwilliam Park,Belfast,BT15 4AP,,5,fhrs_5_en-gb,2021-07-01T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/59064'}]",0.0,5.0,0.0,-5.931122,54.628447,,0001-01-01T00:00:00,0,,0,0,0,0
68,56975,0,128838,Annadale Private Nursing Home,Caring Premises,5,,,11 Annadale Avenue,Belfast,BT7 3JH,,5,fhrs_5_en-gb,2021-06-21T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/56975'}]",5.0,0.0,0.0,-5.915645,54.567694,,0001-01-01T00:00:00,0,,0,0,0,0
69,1038995,0,245422,Anthony's Ice's,Retailers - other,4613,,,,,BT4 ,,5,fhrs_5_en-gb,2021-09-21T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1038995'}]",5.0,5.0,5.0,,,,0001-01-01T00:00:00,0,,0,0,0,0
70,1011832,0,242973,Antonios Made in Naples,Mobile caterer,7846,,,192 Falls Road,Belfast,BT12 6AG,,5,fhrs_5_en-gb,2020-09-02T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1011832'}]",5.0,5.0,5.0,-5.959715,54.592786,,0001-01-01T00:00:00,0,,0,0,0,0
71,977803,0,120711,Antrim Road Playgroup,Caring Premises,5,Antrim Road Baptist Church,,246 Antrim Road,Belfast,BT15 2AR,,5,fhrs_5_en-gb,2019-12-11T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/977803'}]",5.0,5.0,5.0,-5.93818616867065,54.6161689758301,,0001-01-01T00:00:00,0,,0,0,0,0
72,905506,0,233918,Apple Jacks,Restaurant/Cafe/Canteen,1,Retail Unit 1,,2 Caffrey Avenue,Belfast,BT11 8RF,,5,fhrs_5_en-gb,2021-09-29T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/905506'}]",5.0,5.0,5.0,-6.00036,54.580804,,0001-01-01T00:00:00,0,,0,0,0,0
73,818265,0,229140,Appletree Daycare,Caring Premises,5,,,1a Trenchard,Belfast,BT11 9NS,,5,fhrs_5_en-gb,2020-11-20T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/818265'}]",0.0,5.0,0.0,-6.00739,54.565439,,0001-01-01T00:00:00,0,,0,0,0,0
74,195908,0,96496,Aquinas Grammar School,School/college/university,7845,,,518 Ravenhill Road,Belfast,BT6 0BY,,5,fhrs_5_en-gb,2019-10-10T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/195908'}]",0.0,0.0,0.0,-5.907433,54.576169,,0001-01-01T00:00:00,0,,0,0,0,0
75,58028,0,129742,Aramark @ Dundonald House,Restaurant/Cafe/Canteen,1,,,Stormont Estate,Belfast,BT4 3SS,,5,fhrs_5_en-gb,2018-07-11T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58028'}]",5.0,5.0,0.0,-5.828602,54.599076,,0001-01-01T00:00:00,0,,0,0,0,0
76,59779,0,131140,Aramark at C.C.E.A.,Restaurant/Cafe/Canteen,1,Clarendon Dock,,29 Clarendon Road,Belfast,BT1 3BG,,5,fhrs_5_en-gb,2018-07-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/59779'}]",5.0,5.0,5.0,-5.919197,54.606624,,0001-01-01T00:00:00,0,,0,0,0,0
77,149828,0,96731,Aramark at Castle Buildings,Restaurant/Cafe/Canteen,1,Castle Buildings,,Upper Newtownards Road,Belfast,BT4 3SR,,5,fhrs_5_en-gb,2018-07-04T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/149828'}]",5.0,5.0,5.0,-5.828602,54.599076,,0001-01-01T00:00:00,0,,0,0,0,0
78,57680,0,129433,Aramark at Department of Economy,Restaurant/Cafe/Canteen,1,Netherleigh House,,Massey Avenue,Belfast,BT4 2JP,,5,fhrs_5_en-gb,2018-06-26T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57680'}]",5.0,5.0,0.0,-5.846428,54.603788,,0001-01-01T00:00:00,0,,0,0,0,0
79,658892,0,203233,Aramark At Heritage Cafe Proni,Restaurant/Cafe/Canteen,1,,,2 Titanic Boulevard,Belfast,BT3 9HQ,,5,fhrs_5_en-gb,2018-10-04T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/658892'}]",5.0,5.0,5.0,-5.910621,54.60423,,0001-01-01T00:00:00,0,,0,0,0,0
80,72952,0,166738,Aramark at Tesco C.D.C.,Restaurant/Cafe/Canteen,1,Unit 7 Boucher Business Centre,,2-6 Apollo Road,Belfast,BT12 6HP,,5,fhrs_5_en-gb,2020-02-17T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/72952'}]",5.0,5.0,5.0,-5.957622,54.581124,,0001-01-01T00:00:00,0,,0,0,0,0
81,1047472,0,245986,Aramark@AIB Belfast,Restaurant/Cafe/Canteen,1,,,92 Ann Street,Belfast,BT1 3HH,,5,fhrs_5_en-gb,2018-06-06T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1047472'}]",5.0,5.0,5.0,-5.9228,54.599705,,0001-01-01T00:00:00,0,,0,0,0,0
82,61312,0,134536,Arc Cafe,Restaurant/Cafe/Canteen,1,Orangefield Presbyterian Church,,464 Castlereagh Road,Belfast,BT5 6BH,,5,fhrs_5_en-gb,2019-05-02T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/61312'}]",5.0,0.0,5.0,-5.881207,54.581723,,0001-01-01T00:00:00,0,,0,0,0,0
83,59710,0,131081,Arches Care Home,Caring Premises,5,The Sandown Group,,144 Upper Newtownards Road,Belfast,BT4 3EQ,,5,fhrs_5_en-gb,2021-08-16T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/59710'}]",0.0,5.0,0.0,-5.881515,54.596653,,0001-01-01T00:00:00,0,,0,0,0,0
84,57595,0,129365,Ardglass Seafish,Retailers - other,4613,(opposite Site 111),,Lenadoon Avenue,Belfast,BT11 9HF,,5,fhrs_5_en-gb,2018-09-07T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57595'}]",5.0,5.0,5.0,-6.011917,54.57537,,0001-01-01T00:00:00,0,,0,0,0,0
85,58727,0,130150,Ardmonagh Family Centre,Caring Premises,5,,,61-63 Ardmonagh Gardens,Belfast,BT11 8DX,,5,fhrs_5_en-gb,2020-12-15T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58727'}]",5.0,0.0,5.0,-5.988006,54.591067,,0001-01-01T00:00:00,0,,0,0,0,0
86,57449,0,129235,Ardoyne GAC,Pub/bar/nightclub,7843,,,1A Flax Street,Belfast,BT14 7EJ,,5,fhrs_5_en-gb,2017-10-06T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57449'}]",0.0,0.0,0.0,-5.95722,54.613247,,0001-01-01T00:00:00,0,,0,0,0,0
87,57109,0,128952,Arellian NS,School/college/university,7845,,,50 Bentham Drive,Belfast,BT12 5NS,,5,fhrs_5_en-gb,2021-11-10T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57109'}]",0.0,0.0,0.0,-5.943237,54.59,,0001-01-01T00:00:00,0,,0,0,0,0
88,57736,0,129495,Arlington Private Nursing Home,Caring Premises,5,,,7-9 North Parade,Belfast,BT7 2GF,,5,fhrs_5_en-gb,2021-02-11T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57736'}]",5.0,5.0,5.0,-5.917467,54.578966,,0001-01-01T00:00:00,0,,0,0,0,0
89,572350,0,195562,Arthurs Coffee House,Restaurant/Cafe/Canteen,1,Callender House,,58-60 Upper Arthur Street,Belfast,BT1 4GJ,,5,fhrs_5_en-gb,2020-08-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/572350'}]",0.0,0.0,5.0,-5.927465,54.59682,,0001-01-01T00:00:00,0,,0,0,0,0
90,1151728,0,252205,Arthurs Coffee Shop,Restaurant/Cafe/Canteen,1,,,Callender Street,Belfast,BT1 5BN,,5,fhrs_5_en-gb,2019-07-18T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1151728'}]",5.0,5.0,5.0,-5.92854499816895,54.5981140136719,,0001-01-01T00:00:00,0,,0,0,0,0
91,59912,0,131279,Artisan Bar,Restaurant/Cafe/Canteen,1,Belfast City Airport,,Sydenham By-Pass,Belfast,BT3 9JH,,5,fhrs_5_en-gb,2020-03-09T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/59912'}]",5.0,5.0,0.0,-5.8707,54.614703,,0001-01-01T00:00:00,0,,0,0,0,0
92,1292492,0,257511,Artisan Woodfired Pizza Co,Takeaway/sandwich shop,7844,,,142 Castlereagh Road,Belfast,BT5 5FS,,5,fhrs_5_en-gb,2020-10-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1292492'}]",5.0,5.0,5.0,-5.8962329,54.5891638,,0001-01-01T00:00:00,0,,0,0,0,0
93,59480,0,130876,Asda,Retailers - supermarkets/hypermarkets,7840,,,219 Shore Road,Belfast,BT15 3PR,,5,fhrs_5_en-gb,2022-02-15T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/59480'}]",5.0,5.0,0.0,-5.92332,54.6287,,0001-01-01T00:00:00,0,,0,0,0,0
94,62768,0,138891,"Asda Living,",Retailers - other,4613,Yorkgate Shopping Centre,,100-150 York Street,Belfast,BT15 1WA,,5,fhrs_5_en-gb,2017-01-30T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/62768'}]",0.0,0.0,0.0,-5.926839,54.609146,,0001-01-01T00:00:00,0,,0,0,0,0
95,706254,0,206534,Ashers Baking Co,Restaurant/Cafe/Canteen,1,Louisville House,,Dargan Road,Belfast,BT3 9JU,,5,fhrs_5_en-gb,2019-07-26T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/706254'}]",0.0,5.0,5.0,-5.898511,54.629278,,0001-01-01T00:00:00,0,,0,0,0,0
96,58904,0,130320,Ashfield Bed & Breakfast,Hotel/bed & breakfast/guest house,7842,,,383 Holywood Road,Belfast,BT4 2LS,,5,fhrs_5_en-gb,2019-01-10T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58904'}]",0.0,5.0,5.0,-5.867582,54.608889,,0001-01-01T00:00:00,0,,0,0,0,0
97,58090,0,129799,Ashfield Boys SC,School/college/university,7845,,,12 Wilshere Drive,Belfast,BT4 2GP,,5,fhrs_5_en-gb,2020-01-29T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/58090'}]",0.0,0.0,0.0,-5.860436,54.607613,,0001-01-01T00:00:00,0,,0,0,0,0
98,57557,0,129329,Ashfield Girls High School,School/college/university,7845,Ashfield Girls' High School,,397 Holywood Road,Belfast,BT4 2LY,,5,fhrs_5_en-gb,2019-11-12T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/57557'}]",0.0,5.0,0.0,-5.865533,54.609599,,0001-01-01T00:00:00,0,,0,0,0,0
99,1415467,0,261196,Ashton Stores,Retailers - other,4613,Ashton Centre,,5 Churchill Street,Belfast,BT15 2BP,,5,fhrs_5_en-gb,2021-09-27T00:00:00,807,Belfast City,http://www.belfastcity.gov.uk/buildingcontrol-environment/foodsafety/consumers-foodhygienescheme.aspx,envhealth@belfastcity.gov.uk,FHRS,,,False,"[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1415467'}]",0.0,5.0,5.0,-5.934753,54.609667,,0001-01-01T00:00:00,0,,0,0,0,0
